date,open,high,low,close,volume
2018-07-08,6755.46,6783.54,6674.6,6706.6,5145.84575684
2018-07-09,6706.6,6814.72,6620.0,6666.75,7165.21723333
2018-07-10,6666.75,6683.9,6270.84,6299.46,9163.01977492
2018-07-11,6304.45,6400.0,6285.0,6380.0,6370.13680136
2018-07-12,6379.13,6380.0,6072.0,6243.88,7792.46685782
2018-07-13,6243.53,6337.25,6121.01,6215.59,5901.29571452
2018-07-14,6208.78,6317.84,6180.0,6243.98,2584.7339623
2018-07-15,6245.99,6397.21,6227.76,6349.3,3556.29310719
2018-07-16,6353.25,6755.0,6333.63,6721.04,9404.05647649
2018-07-17,6721.21,7468.31,6657.95,7310.71,12703.29651293
2018-07-18,7310.71,7599.98,7239.15,7378.1,13347.87429603
2018-07-19,7384.92,7570.9,7278.84,7471.42,8803.25309749
2018-07-20,7474.35,7696.88,7265.0,7330.84,9379.17143244
2018-07-21,7330.84,7458.0,7212.0,7409.92,4049.81022253
2018-07-22,7398.16,7581.03,7336.15,7396.6,5107.9788128
2018-07-23,7393.5,7800.0,7369.86,7719.62,12572.45317131
2018-07-24,7712.46,8496.96,7691.14,8403.83,18707.41156484
2018-07-25,8394.48,8475.0,8049.22,8174.06,10348.06857767
2018-07-26,8174.06,8314.23,7855.97,7926.0,8091.87166049
2018-07-27,7926.0,8274.98,7798.48,8183.05,8701.76587806
2018-07-28,8177.72,8259.0,8051.43,8237.74,2765.6804906
2018-07-29,8231.07,8299.99,8109.74,8216.74,3980.2794076
2018-07-30,8216.74,8295.0,7853.01,8160.21,11785.89207823
2018-07-31,8162.28,8162.37,7633.67,7725.43,11994.08614156
2018-08-01,7726.85,7761.56,7440.0,7602.01,11406.76843741
2018-08-02,7600.22,7709.98,7455.0,7536.37,5262.23613199
2018-08-03,7535.0,7542.92,7286.41,7416.98,9585.77930917
2018-08-04,7416.98,7494.48,6926.0,7009.99,6831.75139028
2018-08-05,7009.94,7086.8,6888.88,7032.61,6039.1351446
2018-08-06,7028.89,7157.93,6835.06,6936.11,7317.64296455
2018-08-07,6932.18,7155.0,6671.0,6717.68,10039.39296375
2018-08-08,6717.67,6717.68,6121.0,6283.59,14668.56802221
2018-08-09,6283.89,6627.0,6190.01,6543.76,9484.88670496
2018-08-10,6544.98,6584.05,5995.75,6139.99,14096.00988894
2018-08-11,6139.99,6494.13,6000.0,6239.98,6818.37504816
2018-08-12,6240.49,6493.77,6163.44,6310.82,7169.89323056
2018-08-13,6311.99,6544.37,6142.2,6252.63,8896.68083746
2018-08-14,6252.63,6254.02,5880.0,6193.62,14235.27018218
2018-08-15,6194.3,6628.5,6186.02,6272.3,12501.11334781
2018-08-16,6273.34,6477.57,6208.37,6313.51,7099.2611636
2018-08-17,6314.08,6584.49,6290.64,6580.15,6635.58158998
2018-08-18,6578.13,6615.0,6303.0,6399.28,3496.80232127
2018-08-19,6397.37,6545.0,6312.0,6481.99,3138.71131829
2018-08-20,6481.63,6522.99,6223.9,6260.82,6254.82080784
2018-08-21,6260.83,6513.28,6246.05,6479.27,5655.04172504
2018-08-22,6478.99,6906.81,6250.0,6355.76,11955.65069577
2018-08-23,6355.97,6575.99,6344.8,6525.01,4028.43387247
2018-08-24,6525.99,6721.09,6445.32,6692.94,6374.54257854
2018-08-25,6692.99,6800.0,6664.25,6732.4,4980.64928331
2018-08-26,6732.99,6775.34,6558.95,6700.46,3475.7202496
2018-08-27,6700.13,6944.47,6641.35,6904.51,5863.68824836
2018-08-28,6911.7,7125.28,6861.17,7080.94,8222.24765235
2018-08-29,7079.46,7124.06,6890.0,7032.96,5730.97892652
2018-08-30,7034.47,7055.97,6792.85,6984.01,6875.26197217
2018-08-31,6984.34,7101.03,6879.0,7017.35,5790.38050638
2018-09-01,7015.78,7300.18,7015.22,7185.01,4590.45724112
2018-09-02,7195.8,7334.5,7130.63,7290.31,3297.68658519
2018-09-03,7291.94,7340.08,7184.0,7258.99,2829.87707292
2018-09-04,7261.29,7411.85,7231.0,7361.0,4531.14780379
2018-09-05,7353.48,7387.0,6650.0,6679.3,12408.79698551
2018-09-06,6671.95,6705.59,6253.29,6493.09,14674.0236716
2018-09-07,6488.01,6525.0,6322.0,6400.0,6541.96747088
2018-09-08,6401.01,6465.46,6113.23,6178.31,4284.19484304
2018-09-09,6178.31,6451.51,6094.38,6236.04,4104.31379555
2018-09-10,6238.99,6351.13,6223.9,6301.99,5371.72530672
2018-09-11,6303.99,6405.0,6162.06,6279.99,7076.79725968
2018-09-12,6274.6,6350.0,6192.89,6322.45,4282.15960066
2018-09-13,6326.83,6537.46,6324.37,6485.7,6985.34747474
2018-09-14,6482.95,6587.0,6384.36,6476.51,4598.02098322
2018-09-15,6476.51,6570.1,6466.74,6520.15,1328.81956289
2018-09-16,6521.49,6524.84,6349.47,6499.98,1098.62806031
2018-09-17,6499.28,6530.24,6200.0,6254.52,4386.88772482
2018-09-18,6251.49,6390.0,6226.63,6332.34,4196.47314808
2018-09-19,6330.0,6510.0,6100.0,6388.4,7232.08338006
2018-09-20,6388.4,6535.11,6333.63,6492.98,5177.64510387
2018-09-21,6492.98,6775.34,6483.83,6749.45,8569.98587321
2018-09-22,6748.85,6826.28,6624.79,6710.01,5491.80951385
2018-09-23,6710.01,6774.91,6659.0,6702.22,3248.80491931
2018-09-24,6703.37,6721.68,6550.96,6581.52,4030.72562001
2018-09-25,6578.7,6579.59,6324.96,6428.99,8206.61700477
2018-09-26,6428.09,6540.0,6379.44,6461.51,4295.92674134
2018-09-27,6454.32,6736.85,6431.95,6681.62,5664.85211251
2018-09-28,6684.5,6792.28,6525.67,6610.76,7642.04936428
2018-09-29,6609.02,6609.02,6454.0,6579.38,3382.01592212
2018-09-30,6574.29,6628.06,6510.0,6597.81,2482.69507513
2018-10-01,6597.79,6638.15,6477.57,6571.2,4796.040132
2018-10-02,6569.32,6597.0,6447.28,6500.0,4116.13342419
2018-10-03,6500.0,6510.0,6396.34,6456.77,4774.76328174
2018-10-04,6454.81,6604.89,6450.58,6547.56,3832.70048916
2018-10-05,6548.83,6641.35,6510.0,6582.12,3807.26928181
2018-10-06,6582.11,6595.69,6526.28,6544.08,2022.78075908
2018-10-07,6547.93,6600.0,6493.92,6577.63,2455.65659087
2018-10-08,6574.15,6656.63,6541.06,6604.75,4079.04424933
2018-10-09,6604.76,6623.14,6553.13,6588.8,2254.95026959
2018-10-10,6588.72,6589.79,6387.91,6517.55,5177.06675956
2018-10-11,6517.55,6520.43,6055.28,6152.76,9616.23958351
2018-10-12,6152.76,6243.79,6109.79,6185.15,3246.3815572
2018-10-13,6182.03,6219.77,6168.83,6199.69,1954.04680593
2018-10-14,6201.23,6349.47,6143.08,6183.0,2525.73820085
2018-10-15,6185.04,6756.0,6149.28,6441.74,16895.88930388
2018-10-16,6438.2,6493.77,6386.4,6461.2,4703.09390629
2018-10-17,6457.67,6465.39,6407.69,6437.29,2961.26337446
2018-10-18,6440.07,6490.0,6350.0,6396.18,3823.16928503
2018-10-19,6394.23,6412.4,6355.99,6383.46,2290.0590117
2018-10-20,6380.47,6424.16,6363.02,6412.86,1261.97849549
2018-10-21,6412.86,6470.0,6401.01,6413.38,1541.01151749
2018-10-22,6412.62,6429.23,6372.53,6406.06,2407.5354618
2018-10-23,6409.39,6421.58,6354.26,6393.41,2851.00556658
2018-10-24,6396.24,6473.0,6393.0,6411.96,3535.33808825
2018-10-25,6411.96,6422.73,6361.73,6393.53,3046.60380599
2018-10-26,6393.38,6450.3,6377.81,6406.1,3323.82631782
2018-10-27,6406.1,6420.01,6381.25,6407.66,890.1271569
2018-10-28,6407.66,6420.0,6383.0,6405.57,839.29766473
2018-10-29,6404.27,6420.0,6208.37,6266.52,5190.82201499
2018-10-30,6266.47,6289.0,6240.0,6269.46,2523.57742936
2018-10-31,6269.45,6350.0,6199.25,6303.27,5148.08262352
2018-11-01,6304.5,6365.33,6288.01,6340.99,2190.97047686
2018-11-02,6343.85,6381.25,6328.33,6350.43,2678.06948097
2018-11-03,6350.05,6351.74,6312.48,6335.0,1084.13861953
2018-11-04,6333.59,6475.0,6310.57,6421.76,2673.81391399
2018-11-05,6428.23,6441.43,6369.89,6403.2,2335.48865475
2018-11-06,6404.97,6460.01,6378.24,6447.5,4270.33460011
2018-11-07,6448.17,6544.0,6442.47,6501.0,4800.82491273
2018-11-08,6501.0,6511.27,6388.88,6405.49,3966.97303181
2018-11-09,6405.49,6418.18,6307.0,6325.0,3218.12902607
2018-11-10,6325.0,6377.26,6323.0,6349.32,1523.39384996
2018-11-11,6349.39,6365.0,6269.46,6357.54,1718.26855567
2018-11-12,6352.57,6388.21,6298.5,6318.0,3526.03903239
2018-11-13,6318.01,6328.36,6244.35,6260.91,3630.56272124
2018-11-14,6255.86,6298.47,5324.0,5595.91,25121.93301356
2018-11-15,5592.23,5641.0,5199.8,5585.0,19945.90828161
2018-11-16,5571.12,5610.0,5411.74,5508.71,8074.6055758
2018-11-17,5514.62,5550.66,5452.63,5503.36,2732.79162871
2018-11-18,5503.36,5658.47,5500.0,5559.26,2576.4553201
2018-11-19,5553.01,5559.69,4694.44,4735.44,28910.66553331
2018-11-20,4732.92,4897.36,4048.58,4352.0,39775.38943928
2018-11-21,4349.41,4635.0,4242.33,4538.01,20678.25000596
2018-11-22,4551.47,4589.53,4194.98,4275.23,10258.46172893
2018-11-23,4268.4,4364.46,4061.02,4288.26,13322.77736822
2018-11-24,4288.25,4376.88,3638.48,3785.65,14236.74417437
2018-11-25,3780.67,4120.0,3474.73,3938.89,26969.94763424
2018-11-26,3934.22,4069.59,3522.28,3727.34,24357.88293934
2018-11-27,3727.34,3834.35,3548.76,3771.01,16814.00296565
2018-11-28,3771.01,4355.08,3771.0,4220.16,22983.71348838
2018-11-29,4219.77,4409.77,4086.97,4249.8,15944.01262628
2018-11-30,4250.0,4300.0,3861.0,3971.06,14364.62144791
2018-12-01,3970.56,4264.47,3904.34,4140.39,6412.23253743
2018-12-02,4140.4,4265.0,4030.0,4102.05,7019.16205825
2018-12-03,4099.63,4115.15,3747.0,3834.34,10726.6773046
2018-12-04,3830.81,4033.98,3730.0,3903.52,12249.9368879
2018-12-05,3903.52,3913.62,3662.35,3696.69,13443.22072621
2018-12-06,3694.03,3844.79,3415.22,3437.26,15480.96697218
2018-12-07,3437.22,3531.0,3210.0,3380.68,26513.2316249
2018-12-08,3376.27,3495.99,3241.0,3398.8,10176.34927433
2018-12-09,3398.8,3633.2,3371.09,3529.75,8011.02295177
2018-12-10,3528.68,3588.43,3355.0,3408.0,10375.26877055
2018-12-11,3406.41,3427.27,3292.65,3353.42,8951.71070828
2018-12-12,3345.01,3490.0,3325.7,3430.18,7284.10378196
2018-12-13,3430.2,3441.13,3221.14,3262.73,11715.01908312
2018-12-14,3263.55,3294.81,3135.55,3195.75,14437.50526664
2018-12-15,3194.04,3230.0,3122.28,3179.54,5814.86853241
2018-12-16,3180.84,3259.43,3178.23,3193.78,6033.50714633
2018-12-17,3191.41,3590.0,3181.26,3496.73,16389.79444903
2018-12-18,3499.37,3684.0,3422.77,3667.16,13792.36427592
2018-12-19,3667.16,3924.01,3642.69,3684.5,21125.61437541
2018-12-20,3684.03,4172.07,3656.75,4073.77,25986.85291601
2018-12-21,4073.58,4162.0,3770.0,3841.08,16967.23460506
2018-12-22,3842.59,4010.16,3780.09,3980.9,7697.59815203
2018-12-23,3977.65,4051.0,3900.0,3943.83,4609.89261726
2018-12-24,3947.82,4236.84,3944.84,4036.0,12017.91713092
2018-12-25,4034.54,4049.23,3674.73,3779.99,11801.43441841
2018-12-26,3780.0,3863.34,3678.8,3810.01,10064.18282348
2018-12-27,3810.01,3841.17,3566.0,3591.69,11850.0123819
2018-12-28,3590.26,3970.0,3575.0,3884.97,13055.71840689
2018-12-29,3884.66,3961.85,3702.51,3725.48,6901.3823318
2018-12-30,3728.96,3870.0,3688.76,3835.79,5736.45370818
2018-12-31,3831.03,3842.89,3630.0,3693.3,6667.16373743
2019-01-01,3693.85,3845.46,3629.66,3823.44,5149.60627729
2019-01-02,3825.41,3918.67,3770.0,3885.87,5534.46951453
2019-01-03,3890.27,3893.4,3760.0,3787.81,4803.2461092
2019-01-04,3785.64,3850.33,3732.38,3817.71,7452.05894356
2019-01-05,3822.0,3887.09,3780.0,3791.84,3656.37531439
2019-01-06,3795.38,4090.0,3753.0,4040.71,5400.71486407
2019-01-07,4040.71,4070.0,3964.01,4005.45,7445.09600426
2019-01-08,4005.0,4112.0,3934.73,3994.9,11819.98676966
2019-01-09,3994.75,4060.0,3948.44,4002.13,7390.13399203
2019-01-10,4003.09,4036.22,3503.44,3627.51,16118.42088248
2019-01-11,3627.65,3704.6,3569.85,3632.02,10571.08164263
2019-01-12,3631.0,3650.35,3557.09,3617.13,3184.35219414
2019-01-13,3617.75,3654.02,3476.0,3515.95,5908.52280454
2019-01-14,3517.03,3714.0,3506.0,3664.28,9925.99072165
2019-01-15,3664.28,3687.02,3534.68,3576.93,8059.8173777
2019-01-16,3576.92,3669.0,3570.48,3605.91,7675.06606371
2019-01-17,3609.5,3660.0,3534.25,3638.01,7499.52552971
2019-01-18,3638.01,3641.9,3577.0,3609.21,5023.5102908
2019-01-19,3609.29,3774.0,3602.6,3681.0,4080.88346413
2019-01-20,3680.0,3703.27,3470.0,3536.72,5591.01583422
2019-01-21,3537.42,3573.29,3485.58,3531.51,5821.89983137
2019-01-22,3531.51,3615.8,3401.36,3576.81,6877.0636755
2019-01-23,3574.44,3620.23,3518.0,3552.32,6170.84267224
2019-01-24,3553.2,3598.0,3524.0,3570.73,4488.01463801
2019-01-25,3570.67,3578.79,3511.0,3560.0,4961.79512299
2019-01-26,3560.94,3657.89,3536.51,3555.56,2697.88387935
2019-01-27,3555.31,3564.12,3456.0,3533.23,3852.6596409
2019-01-28,3532.23,3536.77,3357.3,3429.5,10345.1009104
2019-01-29,3431.43,3438.76,3322.19,3390.5,7284.38686266
2019-01-30,3391.25,3465.05,3372.34,3437.35,5704.02340186
2019-01-31,3438.0,3474.2,3392.6,3413.11,5951.8181698
2019-02-01,3413.69,3460.0,3364.53,3434.83,6659.84752495
2019-02-02,3434.83,3485.0,3406.38,3462.82,3051.95860768
2019-02-03,3470.5,3476.33,3384.67,3414.82,2813.89222442
2019-02-04,3413.75,3439.46,3394.85,3410.87,3244.08497898
2019-02-05,3409.81,3435.0,3396.0,3431.39,4045.62530164
2019-02-06,3431.81,3445.6,3328.7,3364.62,6137.40639817
2019-02-07,3364.0,3383.29,3350.0,3359.33,4293.5558141
2019-02-08,3358.39,3711.04,3337.91,3622.94,14388.64754224
2019-02-09,3626.12,3639.74,3589.52,3622.62,4054.50461695
2019-02-10,3622.74,3662.43,3576.16,3650.37,4155.50568273
2019-02-11,3651.32,3652.56,3578.7,3588.7,7931.40887407
2019-02-12,3588.99,3619.93,3548.28,3585.94,10074.81670532
2019-02-13,3585.7,3629.81,3541.0,3574.93,7992.74321134
2019-02-14,3575.01,3590.74,3531.01,3560.46,5910.24312876
2019-02-15,3560.45,3620.53,3544.88,3566.29,6234.76805726
2019-02-16,3566.29,3609.0,3561.96,3579.92,3442.47630393
2019-02-17,3580.43,3663.34,3553.98,3625.6,5012.46127538
2019-02-18,3625.6,3916.47,3614.82,3869.8,15567.08485429
2019-02-19,3870.97,4000.0,3840.08,3888.46,12525.13651013
2019-02-20,3889.92,3967.52,3861.49,3936.53,9854.35493853
2019-02-21,3936.8,3989.99,3866.25,3900.4,8055.79892817
2019-02-22,3900.64,3957.0,3882.59,3939.82,6593.85993401
2019-02-23,3939.83,4157.87,3905.63,4113.53,7966.31721086
2019-02-24,4113.56,4190.0,3714.42,3730.68,13737.01398845
2019-02-25,3733.78,3861.81,3732.6,3820.71,8835.36224921
2019-02-26,3817.93,3830.0,3760.09,3795.06,6543.16453722
2019-02-27,3794.42,3822.85,3658.19,3798.47,7602.29984472
2019-02-28,3796.49,3897.62,3755.0,3791.36,6747.88027166
2019-03-01,3791.02,3845.3,3789.5,3807.05,4761.41015902
2019-03-02,3805.0,3818.75,3760.0,3810.46,3259.74312485
2019-03-03,3810.47,3822.39,3756.0,3789.52,2508.08649072
2019-03-04,3789.7,3806.9,3670.0,3698.66,7293.71962839
2019-03-05,3698.65,3877.1,3690.0,3844.07,7280.82397551
2019-03-06,3844.07,3895.12,3808.8,3851.55,6402.67507493
2019-03-07,3851.26,3891.04,3826.13,3856.64,7964.50825371
2019-03-08,3856.78,3924.37,3760.1,3844.64,7707.39667049
2019-03-09,3841.27,3950.25,3835.66,3916.43,5125.89830383
2019-03-10,3916.42,3916.43,3862.0,3897.92,3000.60671855
2019-03-11,3898.14,3912.89,3812.64,3849.25,6612.11516125
2019-03-12,3848.86,3877.69,3791.07,3859.74,5794.61473428
2019-03-13,3861.37,3874.68,3820.0,3848.48,4275.54000025
2019-03-14,3848.1,3903.98,3775.01,3854.77,5167.56617609
2019-03-15,3857.33,3912.06,3843.09,3901.21,6411.98332751
2019-03-16,3899.19,4040.0,3899.12,3990.0,6959.47788339
2019-03-17,3990.0,3992.42,3927.28,3965.5,2711.95016796
2019-03-18,3965.63,4016.63,3929.83,3969.59,5420.23037801
2019-03-19,3969.94,4012.63,3947.15,3998.13,5317.45055524
2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.95370182
2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.75989694
2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.36892821
2019-03-23,3980.4,4001.17,3957.11,3982.52,2259.5645261
2019-03-24,3979.19,3980.97,3942.04,3969.99,2204.06560941
2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.36709721
2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.60487708
2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.67504888
2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.54682157
2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.03462414
2019-03-30,4090.0,4130.36,4040.0,4094.92,3923.1364664
2019-03-31,4094.92,4101.7,4074.29,4096.08,2402.58820541
2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.98731201
2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351442
2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268405
2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11514808
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.7465161
2019-04-06,5041.0,5240.0,4900.0,5041.39,10049.84478829
2019-04-07,5041.92,5253.49,5028.3,5190.85,10872.51935616
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151487
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.35350033
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93474696
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606333
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.03847684
2019-04-13,5075.74,5122.01,5033.73,5063.63,4520.43702971
2019-04-14,5064.0,5185.26,5012.73,5162.72,3443.44728316
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.01375858
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412015
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07720986
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.89568714
2019-04-19,5283.0,5357.96,5180.37,5289.91,5285.60637017
2019-04-20,5289.91,5362.97,5253.82,5318.89,3665.56962108
2019-04-21,5318.94,5346.91,5212.8,5295.65,4631.03916752
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.11186779
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317154
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763127
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.93590864
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.1017793
2019-04-27,5154.11,5218.31,5113.0,5168.91,4041.33355341
2019-04-28,5171.51,5213.23,5099.0,5160.98,3957.25435637
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.61513714
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.2728357
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.28441353
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.52172325
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899257
2019-05-04,5659.82,5846.13,5510.0,5764.65,8525.45570755
2019-05-05,5766.46,5782.55,5624.25,5709.32,5162.56182988
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.98087533
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186069
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.4135454
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.24077807
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71360689
2019-05-11,6338.93,7445.0,6338.93,7217.47,22331.43531269
2019-05-12,7214.4,7585.0,6762.57,6974.35,27398.21436403
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34473923
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44115957
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123458
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.7037596
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.57969969
2019-05-18,7352.39,7493.85,7205.57,7260.12,7564.89968988
2019-05-19,7257.82,8299.99,7247.86,8200.0,15595.26745165
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78750889
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.5556769
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.82203697
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.35625318
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.97181211
2019-05-25,7999.02,8158.45,7939.76,8064.64,3361.65325124
2019-05-26,8066.15,8802.29,7888.91,8733.26,8526.81164447
2019-05-27,8733.27,8939.18,8653.68,8770.73,8948.02467376
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.01124571
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.25785894
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58792555
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.91006545
2019-06-01,8545.8,8624.72,8457.33,8556.27,5167.05130706
2019-06-02,8560.1,8833.97,8546.01,8734.49,4263.0361653
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.03261894
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215021
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.71188764
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.66635896
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.09615945
2019-06-08,8002.68,8061.12,7777.67,7932.27,4870.11556741
2019-06-09,7933.17,7966.58,7511.41,7632.99,3895.84810538
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.59429755
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.68803771
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.16249687
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.80039095
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.2503063
2019-06-15,8694.74,8911.98,8623.52,8857.19,5275.7530691
2019-06-16,8857.19,9391.85,8805.0,8974.19,15018.85335613
2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.96069746
2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394298
2019-06-19,9076.51,9325.85,9036.19,9278.27,4687.25984305
2019-06-20,9280.17,9600.0,9211.08,9534.99,7870.31583938
2019-06-21,9534.99,10229.49,9534.97,10222.12,12553.09963424
2019-06-22,10222.13,11200.0,10085.5,10661.3,13709.30032222
2019-06-23,10665.66,11247.62,10483.33,10831.95,7270.6458116
2019-06-24,10827.23,11099.0,10551.51,11029.63,8247.39381098
2019-06-25,11030.0,11796.37,11000.02,11751.01,12133.57175867
2019-06-26,11760.0,13880.0,11647.07,12920.54,37487.80242579
2019-06-27,12927.44,13355.61,10300.0,11153.74,36106.96055323
2019-06-28,11153.73,12447.46,10739.1,12354.43,18718.10158772
2019-06-29,12354.45,12386.76,11317.03,11858.62,12265.99736052
2019-06-30,11867.35,12200.06,10651.3,10760.1,12642.61772277
2019-07-01,10759.24,11200.41,9950.0,10577.43,22917.43710404
2019-07-02,10581.78,10942.63,9614.08,10828.9,20285.24655295
2019-07-03,10830.1,12009.0,10830.1,11967.43,19389.85475767
2019-07-04,11970.0,12061.04,11052.74,11146.34,11185.29420376
2019-07-05,11144.82,11440.0,10769.15,10997.84,11893.4379497
2019-07-06,10996.82,11735.0,10982.89,11240.0,7892.17866812
2019-07-07,11233.21,11627.0,11083.76,11469.96,6683.05546715
2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089462
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.5523839
2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38994897
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.68600043
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67942993
2019-07-13,11811.08,11846.61,10810.0,11378.79,9391.35341435
2019-07-14,11382.03,11467.3,10090.0,10191.87,12170.40823763
2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718406
2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748001
2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78525932
2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54217585
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45646718
2019-07-20,10533.71,11120.0,10359.17,10750.11,9964.67388282
2019-07-21,10757.15,10839.09,10325.0,10600.24,5628.16176664
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.30644231
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.84882621
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.34520017
2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.95751785
2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.10914746
2019-07-27,9846.94,10235.0,9299.0,9481.37,9614.10207519
2019-07-28,9467.84,9634.5,9111.0,9533.19,3860.8348169
2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.6543093
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.97118529
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.5084772
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73235986
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.86172741
2019-08-03,10529.51,10919.0,10502.8,10821.52,6996.11722818
2019-08-04,10812.58,11085.99,10564.96,10986.96,7556.32923024
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577332
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916354
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524249
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46210884
2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.91484905
2019-08-10,11859.32,11976.68,11200.0,11273.2,7447.24834124
2019-08-11,11273.03,11589.73,11080.37,11528.73,4361.39069182
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.70935664
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.17888634
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.9411947
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326332
2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966131
2019-08-17,10351.18,10472.93,9974.51,10210.89,3907.52839849
2019-08-18,10221.94,10515.0,10065.41,10318.99,3398.41986671
2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.02134828
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.59995275
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.62171129
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.30664788
